Time,T° Read 1:600,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
9:08:04,37,0.089,0.091,0.089,0.089,0.088,0.091,0.09,0.089,0.09,0.088,0.088,0.09,0.091,0.525,0.562,0.579,0.581,0.581,0.598,0.625,0.187,0.501,0.088,0.089,0.09,0.598,0.689,0.589,0.094,0.589,0.612,0.612,0.089,0.602,0.089,0.088,0.091,0.094,0.594,0.569,0.091,0.578,0.475,0.621,0.089,0.592,0.089,0.092,0.091,0.091,0.141,0.694,0.094,0.705,0.091,0.72,0.09,0.373,0.09,0.089,0.089,0.542,0.089,0.09,0.09,0.091,0.091,0.091,0.091,0.095,0.088,0.089,0.091,0.567,0.09,0.092,0.091,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.089,0.093,0.091,0.093,0.09,0.089
9:18:04,37,0.088,0.091,0.09,0.089,0.088,0.09,0.089,0.089,0.089,0.088,0.088,0.09,0.091,0.525,0.561,0.577,0.581,0.58,0.596,0.623,0.206,0.5,0.089,0.088,0.09,0.59,0.686,0.582,0.094,0.588,0.611,0.611,0.088,0.601,0.088,0.088,0.09,0.094,0.593,0.568,0.091,0.577,0.472,0.619,0.088,0.606,0.089,0.092,0.09,0.091,0.153,0.692,0.093,0.728,0.091,0.714,0.09,0.407,0.089,0.088,0.089,0.541,0.089,0.09,0.09,0.09,0.091,0.091,0.091,0.095,0.088,0.089,0.091,0.566,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.089,0.089,0.088,0.091,0.089,0.089,0.091,0.089,0.092,0.09,0.093,0.09,0.089
9:28:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.089,0.088,0.087,0.089,0.091,0.524,0.56,0.576,0.58,0.579,0.596,0.622,0.224,0.499,0.088,0.088,0.09,0.601,0.684,0.581,0.094,0.587,0.611,0.611,0.088,0.6,0.089,0.098,0.091,0.094,0.6,0.568,0.091,0.575,0.478,0.624,0.089,0.602,0.089,0.092,0.09,0.092,0.158,0.692,0.093,0.703,0.091,0.714,0.09,0.437,0.089,0.088,0.088,0.541,0.089,0.09,0.09,0.09,0.091,0.091,0.091,0.095,0.088,0.089,0.091,0.577,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.088,0.093,0.091,0.093,0.09,0.089
9:38:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.089,0.088,0.087,0.089,0.091,0.529,0.559,0.575,0.581,0.578,0.595,0.621,0.247,0.498,0.089,0.088,0.09,0.589,0.683,0.579,0.094,0.586,0.609,0.609,0.088,0.6,0.089,0.088,0.09,0.093,0.59,0.566,0.091,0.574,0.474,0.618,0.088,0.601,0.089,0.092,0.09,0.091,0.172,0.69,0.093,0.701,0.091,0.712,0.09,0.467,0.089,0.088,0.089,0.552,0.089,0.09,0.09,0.091,0.091,0.091,0.091,0.095,0.088,0.089,0.091,0.565,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.089,0.093,0.09,0.092,0.09,0.089
9:48:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.089,0.088,0.087,0.089,0.091,0.52,0.558,0.573,0.578,0.577,0.594,0.62,0.275,0.497,0.089,0.088,0.09,0.588,0.681,0.581,0.094,0.584,0.608,0.609,0.088,0.599,0.089,0.088,0.091,0.093,0.588,0.566,0.091,0.573,0.473,0.617,0.088,0.6,0.089,0.092,0.09,0.091,0.187,0.689,0.093,0.7,0.091,0.711,0.09,0.493,0.089,0.088,0.089,0.54,0.089,0.09,0.09,0.09,0.09,0.09,0.09,0.095,0.088,0.089,0.091,0.571,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.088,0.093,0.09,0.092,0.09,0.089
9:58:04,37,0.088,0.09,0.089,0.089,0.088,0.091,0.089,0.089,0.09,0.088,0.087,0.089,0.091,0.523,0.557,0.574,0.577,0.577,0.593,0.619,0.3,0.496,0.089,0.088,0.09,0.587,0.678,0.578,0.094,0.584,0.608,0.608,0.088,0.604,0.089,0.088,0.09,0.094,0.596,0.565,0.091,0.572,0.47,0.617,0.088,0.604,0.089,0.092,0.09,0.091,0.214,0.689,0.094,0.726,0.091,0.709,0.09,0.519,0.09,0.089,0.089,0.539,0.089,0.09,0.09,0.091,0.091,0.091,0.091,0.095,0.088,0.089,0.091,0.563,0.09,0.092,0.091,0.09,0.09,0.09,0.1,0.093,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.089,0.093,0.091,0.092,0.09,0.09
10:08:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.089,0.088,0.087,0.089,0.091,0.523,0.556,0.573,0.576,0.575,0.591,0.618,0.324,0.495,0.088,0.088,0.09,0.586,0.676,0.577,0.094,0.582,0.606,0.606,0.088,0.597,0.089,0.088,0.09,0.093,0.586,0.564,0.09,0.571,0.473,0.615,0.088,0.596,0.089,0.092,0.09,0.091,0.233,0.686,0.093,0.712,0.091,0.707,0.09,0.543,0.089,0.088,0.089,0.538,0.089,0.09,0.089,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.562,0.089,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.089,0.091,0.089,0.092,0.09,0.092,0.09,0.089
10:18:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.09,0.088,0.087,0.089,0.091,0.52,0.555,0.572,0.575,0.579,0.591,0.617,0.345,0.495,0.089,0.088,0.09,0.594,0.674,0.576,0.094,0.582,0.606,0.605,0.088,0.597,0.089,0.088,0.091,0.094,0.584,0.563,0.091,0.57,0.472,0.614,0.088,0.595,0.089,0.093,0.09,0.091,0.261,0.685,0.094,0.697,0.091,0.709,0.09,0.566,0.09,0.088,0.089,0.538,0.089,0.09,0.09,0.091,0.091,0.091,0.091,0.095,0.088,0.089,0.091,0.567,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.088,0.088,0.091,0.089,0.089,0.091,0.089,0.092,0.09,0.093,0.09,0.089
10:28:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.09,0.088,0.087,0.09,0.091,0.524,0.554,0.57,0.574,0.573,0.59,0.617,0.366,0.494,0.088,0.089,0.09,0.584,0.673,0.581,0.094,0.581,0.606,0.605,0.088,0.596,0.089,0.088,0.09,0.093,0.584,0.562,0.09,0.569,0.473,0.614,0.088,0.595,0.089,0.092,0.09,0.091,0.292,0.684,0.093,0.695,0.091,0.706,0.09,0.587,0.089,0.088,0.088,0.536,0.089,0.09,0.09,0.091,0.091,0.09,0.09,0.095,0.088,0.089,0.091,0.56,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.089,0.088,0.091,0.089,0.089,0.091,0.088,0.092,0.09,0.092,0.09,0.089
10:38:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.089,0.088,0.087,0.089,0.091,0.517,0.553,0.57,0.573,0.572,0.589,0.616,0.389,0.492,0.088,0.088,0.09,0.584,0.671,0.58,0.094,0.58,0.604,0.604,0.088,0.595,0.089,0.088,0.091,0.094,0.583,0.561,0.09,0.568,0.472,0.613,0.088,0.594,0.089,0.092,0.09,0.091,0.325,0.682,0.093,0.693,0.091,0.703,0.09,0.604,0.089,0.088,0.088,0.536,0.089,0.09,0.09,0.091,0.09,0.091,0.091,0.094,0.088,0.089,0.091,0.56,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.089,0.091,0.088,0.093,0.09,0.092,0.09,0.089
10:48:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.09,0.088,0.087,0.089,0.091,0.519,0.552,0.569,0.572,0.571,0.587,0.614,0.405,0.499,0.088,0.088,0.09,0.582,0.669,0.574,0.094,0.578,0.603,0.603,0.088,0.594,0.089,0.099,0.09,0.093,0.582,0.561,0.09,0.567,0.474,0.611,0.088,0.593,0.089,0.092,0.09,0.091,0.351,0.681,0.093,0.692,0.091,0.702,0.09,0.622,0.089,0.088,0.088,0.535,0.089,0.09,0.089,0.091,0.09,0.09,0.09,0.094,0.088,0.089,0.091,0.559,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.088,0.092,0.09,0.092,0.09,0.089
10:58:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.09,0.089,0.09,0.088,0.087,0.089,0.091,0.517,0.551,0.568,0.571,0.57,0.587,0.614,0.42,0.491,0.088,0.088,0.09,0.581,0.668,0.572,0.094,0.578,0.602,0.602,0.088,0.593,0.089,0.088,0.09,0.094,0.581,0.558,0.09,0.566,0.476,0.611,0.088,0.593,0.089,0.092,0.09,0.091,0.372,0.68,0.093,0.693,0.091,0.7,0.09,0.637,0.089,0.088,0.088,0.543,0.089,0.09,0.09,0.091,0.091,0.091,0.091,0.094,0.088,0.089,0.091,0.558,0.09,0.092,0.09,0.09,0.09,0.09,0.1,0.093,0.088,0.09,0.088,0.091,0.091,0.089,0.089,0.091,0.089,0.092,0.09,0.092,0.09,0.089
11:08:04,36.9,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.09,0.088,0.087,0.089,0.091,0.514,0.552,0.566,0.57,0.571,0.586,0.613,0.435,0.491,0.088,0.088,0.09,0.581,0.667,0.572,0.094,0.577,0.602,0.601,0.088,0.593,0.088,0.088,0.09,0.094,0.581,0.559,0.09,0.565,0.474,0.611,0.088,0.593,0.089,0.091,0.09,0.091,0.393,0.679,0.093,0.69,0.091,0.699,0.09,0.653,0.089,0.088,0.088,0.534,0.089,0.09,0.089,0.091,0.091,0.09,0.09,0.094,0.088,0.089,0.091,0.558,0.089,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.089,0.088,0.088,0.091,0.089,0.088,0.091,0.088,0.092,0.09,0.092,0.09,0.089
11:18:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.09,0.089,0.09,0.088,0.087,0.089,0.091,0.514,0.55,0.565,0.57,0.568,0.585,0.612,0.448,0.49,0.088,0.088,0.09,0.58,0.665,0.571,0.094,0.581,0.6,0.6,0.088,0.593,0.088,0.088,0.091,0.093,0.58,0.558,0.09,0.564,0.475,0.609,0.088,0.593,0.089,0.092,0.09,0.091,0.414,0.677,0.093,0.689,0.091,0.699,0.09,0.662,0.089,0.088,0.088,0.533,0.089,0.09,0.089,0.091,0.09,0.091,0.091,0.094,0.088,0.089,0.091,0.557,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.088,0.092,0.09,0.092,0.09,0.089
11:28:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.09,0.088,0.087,0.09,0.091,0.514,0.548,0.565,0.569,0.568,0.585,0.611,0.461,0.489,0.089,0.089,0.09,0.58,0.664,0.57,0.094,0.575,0.6,0.6,0.088,0.591,0.089,0.088,0.09,0.093,0.579,0.557,0.091,0.564,0.474,0.608,0.089,0.59,0.089,0.092,0.09,0.091,0.43,0.676,0.093,0.735,0.091,0.698,0.09,0.671,0.09,0.088,0.089,0.533,0.089,0.09,0.09,0.091,0.09,0.09,0.09,0.095,0.088,0.089,0.091,0.557,0.09,0.092,0.091,0.09,0.09,0.09,0.1,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.088,0.091,0.089,0.093,0.091,0.092,0.09,0.089
11:38:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.09,0.089,0.09,0.088,0.087,0.089,0.091,0.513,0.548,0.564,0.568,0.567,0.583,0.61,0.47,0.489,0.088,0.088,0.09,0.579,0.663,0.569,0.094,0.574,0.599,0.598,0.088,0.592,0.088,0.088,0.09,0.093,0.58,0.556,0.09,0.563,0.476,0.608,0.088,0.591,0.089,0.093,0.09,0.091,0.445,0.675,0.093,0.737,0.091,0.696,0.09,0.684,0.089,0.088,0.088,0.531,0.089,0.09,0.089,0.09,0.09,0.09,0.09,0.094,0.088,0.089,0.091,0.556,0.089,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.089,0.092,0.09,0.092,0.09,0.089
11:48:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.09,0.089,0.091,0.088,0.087,0.089,0.091,0.512,0.547,0.563,0.567,0.565,0.582,0.609,0.476,0.487,0.089,0.089,0.09,0.579,0.662,0.569,0.094,0.573,0.598,0.597,0.088,0.59,0.089,0.088,0.09,0.093,0.578,0.555,0.09,0.562,0.474,0.607,0.088,0.59,0.089,0.092,0.09,0.091,0.458,0.674,0.093,0.727,0.091,0.695,0.09,0.685,0.089,0.088,0.088,0.531,0.089,0.09,0.09,0.091,0.091,0.09,0.09,0.094,0.088,0.089,0.091,0.555,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.089,0.092,0.09,0.092,0.09,0.089
11:58:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.091,0.088,0.087,0.089,0.091,0.513,0.546,0.563,0.566,0.565,0.582,0.609,0.485,0.486,0.088,0.089,0.09,0.578,0.66,0.568,0.094,0.572,0.598,0.597,0.088,0.59,0.089,0.096,0.09,0.093,0.577,0.555,0.091,0.56,0.474,0.606,0.088,0.59,0.089,0.092,0.09,0.091,0.475,0.673,0.093,0.697,0.091,0.694,0.09,0.693,0.09,0.088,0.089,0.53,0.089,0.09,0.09,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.555,0.09,0.092,0.091,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.089,0.088,0.091,0.089,0.088,0.091,0.089,0.093,0.09,0.092,0.09,0.089
12:08:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.091,0.088,0.087,0.089,0.091,0.51,0.545,0.562,0.565,0.564,0.58,0.607,0.493,0.486,0.088,0.089,0.09,0.579,0.659,0.567,0.094,0.571,0.596,0.596,0.088,0.589,0.089,0.088,0.09,0.093,0.577,0.554,0.093,0.56,0.473,0.605,0.088,0.593,0.089,0.093,0.09,0.091,0.481,0.672,0.093,0.684,0.091,0.694,0.09,0.7,0.089,0.088,0.088,0.53,0.089,0.09,0.09,0.091,0.09,0.091,0.091,0.094,0.088,0.089,0.091,0.554,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.089,0.091,0.089,0.093,0.09,0.092,0.09,0.089
12:18:04,36.9,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.092,0.088,0.087,0.089,0.091,0.511,0.544,0.56,0.564,0.563,0.58,0.606,0.502,0.485,0.089,0.088,0.09,0.576,0.658,0.569,0.094,0.57,0.596,0.595,0.088,0.588,0.088,0.097,0.09,0.093,0.576,0.553,0.09,0.559,0.475,0.604,0.088,0.592,0.089,0.093,0.09,0.091,0.492,0.671,0.093,0.684,0.091,0.692,0.09,0.706,0.089,0.088,0.088,0.53,0.089,0.09,0.089,0.091,0.09,0.091,0.091,0.094,0.088,0.089,0.091,0.553,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.088,0.092,0.09,0.092,0.09,0.089
12:28:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.09,0.089,0.092,0.088,0.088,0.089,0.091,0.51,0.543,0.561,0.564,0.562,0.578,0.605,0.51,0.484,0.089,0.088,0.09,0.575,0.657,0.565,0.094,0.57,0.595,0.594,0.088,0.587,0.088,0.088,0.09,0.093,0.576,0.552,0.09,0.558,0.467,0.603,0.088,0.588,0.089,0.092,0.09,0.091,0.505,0.67,0.093,0.683,0.091,0.691,0.09,0.71,0.09,0.088,0.088,0.529,0.089,0.09,0.09,0.091,0.09,0.091,0.091,0.094,0.088,0.089,0.091,0.553,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.088,0.092,0.09,0.092,0.09,0.089
12:38:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.093,0.088,0.088,0.089,0.091,0.509,0.542,0.56,0.562,0.56,0.578,0.604,0.521,0.484,0.089,0.088,0.09,0.575,0.655,0.565,0.094,0.569,0.594,0.594,0.088,0.588,0.089,0.088,0.09,0.093,0.575,0.551,0.091,0.557,0.469,0.604,0.089,0.587,0.089,0.092,0.09,0.093,0.513,0.669,0.093,0.682,0.091,0.727,0.09,0.713,0.09,0.088,0.089,0.529,0.089,0.09,0.09,0.091,0.091,0.091,0.091,0.094,0.089,0.089,0.091,0.553,0.09,0.092,0.091,0.09,0.09,0.09,0.1,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.089,0.091,0.089,0.093,0.09,0.092,0.09,0.089
12:48:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.089,0.089,0.094,0.088,0.088,0.089,0.091,0.508,0.541,0.559,0.562,0.56,0.577,0.603,0.534,0.483,0.089,0.088,0.09,0.574,0.654,0.564,0.094,0.568,0.593,0.593,0.088,0.587,0.089,0.088,0.091,0.093,0.575,0.551,0.092,0.556,0.47,0.602,0.088,0.585,0.089,0.092,0.09,0.091,0.522,0.675,0.093,0.682,0.091,0.71,0.09,0.721,0.09,0.088,0.088,0.528,0.089,0.09,0.09,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.551,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.089,0.093,0.09,0.093,0.09,0.089
12:58:04,36.9,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.095,0.088,0.087,0.089,0.091,0.508,0.54,0.558,0.562,0.559,0.576,0.603,0.536,0.482,0.088,0.089,0.09,0.573,0.653,0.564,0.094,0.567,0.593,0.592,0.088,0.586,0.089,0.091,0.09,0.094,0.574,0.55,0.091,0.555,0.471,0.602,0.088,0.585,0.089,0.092,0.09,0.091,0.534,0.678,0.093,0.722,0.091,0.689,0.09,0.719,0.09,0.088,0.089,0.528,0.089,0.09,0.09,0.091,0.091,0.091,0.09,0.095,0.088,0.089,0.091,0.551,0.09,0.093,0.091,0.09,0.09,0.09,0.099,0.094,0.088,0.09,0.089,0.088,0.091,0.089,0.088,0.091,0.089,0.093,0.09,0.092,0.09,0.09
13:08:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.096,0.088,0.087,0.089,0.091,0.506,0.539,0.557,0.56,0.558,0.575,0.601,0.547,0.481,0.088,0.088,0.09,0.573,0.652,0.562,0.094,0.566,0.591,0.591,0.088,0.585,0.088,0.088,0.09,0.093,0.581,0.549,0.09,0.562,0.47,0.6,0.088,0.584,0.089,0.092,0.09,0.091,0.542,0.666,0.093,0.713,0.091,0.688,0.09,0.721,0.089,0.088,0.088,0.527,0.089,0.09,0.09,0.091,0.09,0.09,0.09,0.094,0.088,0.089,0.091,0.551,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.089,0.091,0.089,0.092,0.09,0.092,0.09,0.089
13:18:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.098,0.088,0.087,0.089,0.091,0.506,0.539,0.557,0.56,0.557,0.574,0.601,0.549,0.482,0.089,0.088,0.09,0.572,0.651,0.561,0.094,0.565,0.591,0.59,0.088,0.593,0.089,0.089,0.091,0.093,0.572,0.548,0.09,0.553,0.471,0.6,0.088,0.584,0.089,0.092,0.09,0.091,0.553,0.665,0.093,0.691,0.091,0.687,0.09,0.725,0.089,0.088,0.089,0.528,0.089,0.09,0.09,0.091,0.091,0.09,0.09,0.094,0.088,0.089,0.091,0.551,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.089,0.093,0.09,0.092,0.09,0.089
13:28:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.1,0.088,0.087,0.089,0.091,0.508,0.537,0.556,0.559,0.556,0.573,0.6,0.559,0.479,0.088,0.088,0.09,0.57,0.65,0.561,0.094,0.564,0.59,0.589,0.088,0.592,0.089,0.088,0.09,0.093,0.571,0.548,0.09,0.552,0.47,0.599,0.088,0.582,0.089,0.093,0.09,0.091,0.569,0.663,0.093,0.68,0.091,0.685,0.09,0.726,0.089,0.088,0.088,0.526,0.089,0.09,0.09,0.091,0.09,0.09,0.09,0.094,0.088,0.089,0.091,0.549,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.091,0.091,0.089,0.088,0.091,0.089,0.092,0.09,0.092,0.09,0.089
13:38:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.09,0.089,0.102,0.088,0.087,0.089,0.091,0.505,0.537,0.555,0.558,0.555,0.572,0.599,0.554,0.48,0.088,0.089,0.09,0.57,0.649,0.561,0.094,0.563,0.591,0.589,0.088,0.584,0.089,0.088,0.09,0.094,0.571,0.547,0.09,0.551,0.467,0.598,0.088,0.585,0.089,0.092,0.09,0.091,0.578,0.663,0.093,0.68,0.091,0.685,0.09,0.734,0.09,0.088,0.088,0.525,0.089,0.09,0.09,0.091,0.091,0.091,0.091,0.094,0.088,0.089,0.091,0.549,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.094,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.088,0.093,0.09,0.092,0.09,0.089
13:48:04,37,0.088,0.09,0.089,0.089,0.088,0.091,0.09,0.089,0.105,0.088,0.087,0.089,0.091,0.503,0.537,0.555,0.558,0.554,0.571,0.598,0.557,0.478,0.088,0.089,0.09,0.569,0.648,0.559,0.094,0.563,0.589,0.587,0.088,0.583,0.089,0.092,0.09,0.093,0.57,0.546,0.09,0.551,0.466,0.598,0.088,0.582,0.089,0.092,0.09,0.091,0.584,0.662,0.093,0.676,0.091,0.708,0.09,0.737,0.089,0.088,0.089,0.525,0.089,0.09,0.09,0.091,0.091,0.091,0.091,0.094,0.088,0.089,0.091,0.548,0.09,0.093,0.091,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.09,0.091,0.089,0.089,0.091,0.089,0.093,0.09,0.093,0.09,0.089
13:58:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.108,0.088,0.087,0.089,0.091,0.502,0.535,0.553,0.557,0.553,0.57,0.597,0.547,0.477,0.088,0.088,0.09,0.568,0.647,0.558,0.094,0.561,0.588,0.587,0.088,0.584,0.089,0.09,0.09,0.093,0.569,0.551,0.091,0.549,0.466,0.597,0.088,0.581,0.089,0.094,0.09,0.091,0.586,0.661,0.093,0.676,0.091,0.71,0.09,0.739,0.09,0.088,0.088,0.524,0.089,0.09,0.09,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.548,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.088,0.093,0.09,0.093,0.09,0.089
14:08:04,37,0.088,0.091,0.089,0.089,0.088,0.09,0.089,0.089,0.112,0.088,0.087,0.089,0.091,0.503,0.534,0.552,0.556,0.552,0.569,0.596,0.545,0.476,0.088,0.088,0.09,0.568,0.645,0.558,0.094,0.561,0.587,0.586,0.088,0.582,0.089,0.088,0.09,0.093,0.568,0.544,0.09,0.549,0.464,0.596,0.088,0.581,0.089,0.091,0.09,0.091,0.581,0.66,0.093,0.675,0.091,0.683,0.09,0.745,0.089,0.088,0.089,0.524,0.089,0.09,0.089,0.091,0.091,0.09,0.09,0.094,0.088,0.089,0.091,0.547,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.088,0.092,0.09,0.092,0.09,0.089
14:18:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.116,0.088,0.087,0.089,0.091,0.501,0.533,0.551,0.554,0.551,0.569,0.595,0.544,0.475,0.088,0.088,0.09,0.567,0.644,0.557,0.094,0.56,0.586,0.585,0.088,0.581,0.088,0.097,0.09,0.093,0.568,0.543,0.09,0.548,0.463,0.595,0.088,0.581,0.089,0.091,0.09,0.091,0.578,0.659,0.093,0.674,0.091,0.686,0.09,0.742,0.09,0.088,0.088,0.523,0.089,0.09,0.09,0.091,0.09,0.09,0.09,0.094,0.088,0.089,0.091,0.546,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.088,0.092,0.09,0.092,0.09,0.089
14:28:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.119,0.088,0.087,0.089,0.091,0.5,0.532,0.55,0.554,0.55,0.567,0.594,0.549,0.475,0.088,0.088,0.09,0.566,0.642,0.556,0.094,0.559,0.586,0.584,0.088,0.58,0.088,0.088,0.09,0.093,0.57,0.543,0.091,0.546,0.461,0.595,0.088,0.579,0.089,0.091,0.09,0.091,0.582,0.657,0.093,0.673,0.09,0.681,0.089,0.735,0.089,0.088,0.088,0.522,0.089,0.09,0.089,0.091,0.09,0.09,0.09,0.094,0.088,0.088,0.09,0.546,0.09,0.092,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.089,0.088,0.088,0.091,0.088,0.088,0.091,0.088,0.092,0.09,0.092,0.09,0.089
14:38:04,37,0.088,0.09,0.089,0.089,0.088,0.09,0.089,0.089,0.122,0.088,0.087,0.089,0.091,0.5,0.532,0.551,0.553,0.549,0.566,0.593,0.542,0.474,0.088,0.088,0.09,0.566,0.643,0.556,0.094,0.558,0.585,0.584,0.088,0.579,0.088,0.088,0.09,0.093,0.566,0.542,0.09,0.546,0.462,0.594,0.088,0.582,0.089,0.091,0.09,0.091,0.575,0.658,0.093,0.673,0.091,0.706,0.09,0.739,0.09,0.088,0.088,0.522,0.089,0.09,0.089,0.091,0.091,0.09,0.091,0.094,0.088,0.089,0.091,0.547,0.09,0.093,0.09,0.09,0.09,0.09,0.099,0.093,0.088,0.09,0.088,0.088,0.091,0.089,0.088,0.091,0.089,0.092,0.09,0.092,0.09,0.089
